;;;;;Pregunta 1;;;;;;;;;;;;;;;;;;Pregunta 2;;;;;Pregunta 3;Pregunta 4;;;Pregunta 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pregunta 6;;;;;;Pregunta 7;;;;;;;;;;;;;;;;;;Pregunta 8;;;;;;;;;;;;;;;;;;Pregunta 9;;;;;;
Numero;Escuela;Edad;Género;Año cursa;Cocaína1;Marihuana1;Tabaco1;Popper1;Crack1;Alcohol1;Anfe metanfetaminas1;Alucinógenos1;Morfina1;Pasta base1;Energizantes1;Éxtasis1;Solventes1;Anabólicos1;Psicotrópicos1;Ketamina1;Otra ilícita1;Otra1;Salud;Económicos;Legales;FATE;Otros;Conocimiento;Familia;Escuela2;Otros3;Cocaína5;Edad cocaína;Marihuana5;Edad Marihuana;Tabaco5;Edad tabaco;Popper5;Edad Popper;Crack5;Edad Krack;Alcohol5;Edad alcohol;Anfe metanfetaminas5;Edad anfetaminas;Alucinógenos5;Edad alucinógenos;Morfina5;Edad morfina;Pasta base5;Edad pasta base;Energizantes5;Edad energizantes;Éxtasis5;Edad éxtasis;Solventes5;Edad solventes;Anabólicos5;Edad anabólicos;Psicotrópicos5;Edad psicot;Ketamina5;Edad ketamina;Otra ilícit5;Edad otra il;Otra5;Edad otra;Sentirse bien;Evadir;rend físico;presión;Curiosidad;Otros4;Cocaína7;Marihuana7;Tabaco7;Popper7;Crack7;Alcohol7;Anfe metanfetaminas7;Alucinógenos7;Morfina7;Pasta base7;Energizantes7;Éxtasis7;Solventes7;Anabólicos7;Psicotrópicos7;Ketamina7;Otra ilícita7;Otra7;Cocaína8;Marihuana8;Tabaco8;Popper8;Crack8;Alcohol8;Anfe metanfetaminas8;Alucinógenos8;Morfina8;Pasta base8;Energizantes8;Éxtasis8;Solventes8;Anabólicos8;Psicotrópicos8;Ketamina8;Otra ilícita8;Otra8;Todas las semanas;Cuales1;Una vez por semana;Cuales2;Mas de una por semana;Cuales3;Aclaraciones
190;6;16;M;3;SI;NO;SI;NO SE;SI;NO;SI;SI;SI;SI;NO ;SI;NO SE;NO;SI;NO SE;;;SI;SI;NO SE;SI;;S;;;SI;;;1;15;1;14;;;;;1;14;;;;;;;;;1;12;;;;;1;14;;;;;;;;;;;1;;1;;;1;1;;;1;;;;;1;;;1;;;;;;;1;;;1;;;;;1;;;1;;;;;;;SI;6,11,14;;;
191;6;15;M;3;SI;NO;SI;NO SE;SI;NO;SI;SI;SI;SI;NO ;SI;NO SE;NO;SI;NO SE;;;SI;SI;NO SE;SI;;S;NO ;SI;;;;1;14;1;13;;;;;1;11;;;;;;;;;1;12;;;1;13;;;;;;;;;;;;;;;1;;;1;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;1;;;;;;;;;;SI;3,13;SI;6;
192;6;15;M;3;SI;SI;NO;NO SE;NO SE;NO SE;NO SE;SI;NO;NO SE;NO SE;NO SE;SI;SI;NO SE;NO SE;;;SI;NO ;SI;SI;;I;NO ;SI;;;;;;;;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;SI;6;
193;6;15;F;3;SI;SI;SI;SI;SI;SI;NO;SI;NO SE;SI;NO;NO;SI;SI;SI;NO;;;SI;SI;NO SE;SI;;;SI;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;6;15;M;3;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO SE;NO SE;SI;;;SI;SI;SI;SI;;S;NO ;SI;CALLE;;;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO;SI;SI;NO;SI;SI;SI;NO SE;NO SE;;;SI;NO;SI;SI;;I;SI;NO;;;;;;;;;;;;1;14;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;6;15;F;3;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;NO SE;NO SE;SI;;S;NO;SI;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;MENOS;6;;;
198;6;16;F;3;SI;SI;SI;NO SE;NO SE;NO SE;NO SE;NO SE;SI;SI;NO ;SI;NO SE;NO SE;NO SE;NO SE;;;SI;NO SE;NO SE;NO SE;;S;SI;NO;;;;;;;;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;SI;6;
199;6;14;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;SI;NO SE;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;;SI;NO;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
200;6;15;M;3;NO SE;SI;I;NO SE;NO SE;NO;NO SE;NO;NO SE;SI;NO;SI;SI;NO;NO SE;NO SE;;;SI;SI;NO;SI;;S;SI;NO;;;;;;;;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
201;6;15;M;3;SI;SI;SI;NO SE;SI;NO SE;SI;SI;SI;SI;NO SE;SI;NO;NO;NO SE;NO;;;SI;NO SE;NO SE;SI;;S;NO;SI;;;;;;;;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;NO;NO SE;SI;SI;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;1;;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
203;6;15;M;3;SI;SI;NO SE;NO SE;NO SE;SI;SI;SI;SI;NO SE;NO;SI;NO SE;NO;NO SE;NO SE;;;SI;SI;SI;SI;;I;SI;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;6;15;M;3;SI;SI;SI;NO SE;SI;NO;NO SE;SI;NO;SI;NO SE;SI;SI;NO;NO;NO SE;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;10;;;;;;;;;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
205;6;15;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;SI;NO SE;SI;SI;NO SE;NO SE;NO SE;;;SI;NO SE;SI;SI;;S;NO;SI;CIUDADES;;;;;;;;;;;1;13;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;UNA VEZ AL MES;6,11;;;
206;6;14;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;SI;SI;SI;NO SE;SI;SI;NO SE;NO SE;SI;;;SI;SI;SI;SI;;S;SI;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;6;15;F;3;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;NO SE;SI;SI;SI;NO;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;6;15;F;3;SI;SI;;;;;;;;;;SI;;SI;;;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
209;6;15;M;3;SI;NO SE;SI;NO SE;SI;NO;SI;NO SE;NO SE;SI;NO;NO SE;SI;SI;NO SE;NO SE;;;SI;NO SE;NO SE;NO;;S;SI;NO;;1;15;1;14;1;15;;;;;1;12;;;;;;;;;1;11;1;15;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;6;;F;3;;;SI;;;;;;SI;;;;;;;;;;SI;NO SE;NO SE;;;I;;;PERSONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;6;15;F;3;SI;SI;SI;NO SE;NO SE;NO;SI;SI;NO SE;SI;NO;NO SE;NO;SI;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;NO;;;;;;1;15;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;
212;6;15;F;3;NO;NO;NO SE;NO;NO;NO SE;NO;NO;NO;NO;NO SE;SI;NO;NO;NO;NO;;;SI;SI;SI;SI;;S;SI;SI;;;;;;1;13;;;;;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ANSIEDAD DEPRESION;;;1;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
213;6;15;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;NO SE;NO;SI;NO SE;SI;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;6;;M;3;SI;SI;SI;NO SE;SI;SI;SI;NO;NO SE;SI;NO;SI;NO SE;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;I;SI;NO;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;SI;SI;NO;SI;NO SE;NO SE;NO SE;NO SE;;;SI;NO;NO;SI;;I;SI;NO;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
216;6;15;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;SI;NO SE;SI;NO;NO;NO;NO;NO;NO;;;SI;SI;NO;SI;;S;SI;NO;;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
217;6;15;F;3;SI;SI;NO;;;SI;NO SE;SI;NO SE;;NO SE;SI;;;;;;;SI;;SI;SI;;S;SI;SI;;;;;;1;14;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;1;;;;;;;;;;SI;3,6;;;
218;6;15;F;3;SI;SI;NO SE;;NO SE;SI;NO SE;NO SE;SI;NO SE;NO ;NO SE;NO;NO SE;NO SE;NO SE;;;SI;NO;SI;SI;;S;SI;NO;;;;;;1;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
219;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO SE;;;SI;SI;SI;SI;;S;SI;NO;;;;;;1;14;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
220;6;14;F;3;;;NO SE;;;NO;;;;;;;;;;;;;SI;;;SI;;S;SI;;CENTROS AYUDA;;;;;1;14;;;;;1;4;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;SI;3;;;
221;6;16;F;3;SI;SI;SI;NO;NO SE;SI;NO SE;SI;SI;SI;SI;SI;;SI;NO;NO SE;;;SI;SI;SI;SI;;S;SI;NO;;;;;;1;13;;;;;1;11;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;1;;;;;;;;SI;;;;;;
222;6;15;M;3;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;6;16;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;SI;SI;NO SE;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;NO SE;SI;;S;SI;NO ;;;;;;1;15;;;;;1;14;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;1;;;;;;;;;;SI;;;;
224;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;SI;SI;NO SE;SI;SI;NO SE;NO SE;;;SI;NO SE;NO SE;SI;;S;SI;NO ;;;;;;1;11;;;;;1;11;;;;;;;;;1;12;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;6;15;M;3;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;MENOS;6;;;
226;6;15;F;3;SI;SI;SI;NO SE;SI;SI;NO SE;SI;SI;SI;NO SE;SI;NO SE;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;1;15;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;SI;6;;;;;
227;6;15;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO SE;NO SE;;;SI;SI;NO;SI;DEPORTIVOS;I;SI;SI;VIA PUBLICA;;;1;15;1;15;;;;;1;12;;;;;;;;;1;12;;;;;;;;;;;;;;;;;1;;1;;;1;1;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
228;6;15;M;3;SI;SI;SI;NO SE;NO SE;NO SE;SI;SI;SI;SI;NO;SI;SI;NO SE;NO SE;SI;;;SI;SI;NO SE ;SI ;DEPORTIVOS;S;SI;SI;CLUBES;;;1;15;;;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;;;1;;1;;;1;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
229;6;15;M;3;SI;SI;SI;NO SE;SI;SI;NO SE;NO;NO SE;SI;NO;NO;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;I;NO;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;6;15;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;NO SE;SI;NO SE;NO SE;NO SE;NO SE;NO SE;;;SI;NO SE;SI;SI;;S;SI;SI;AMIGOS;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;SI;6;
231;6;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO SE;NO SE;;;SI;NO SE;SI;SI;;;SI;SI;;;;;;;;;;;;1;12;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
232;6;15;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;NO SE;NO SE;NO SE;NO;SI;NO SE;NO SE;NO SE;;;SI;NO SE;SI;SI;;S;SI;NO;;;;;;;;;;;;1;11;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
233;6;15;M;3;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;NO SE;NO SE;;;SI;NO SE;SI;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
234;6;14;M;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;SI;SI;NO SE;SI;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;NO;;;;;;;;;;;;1;12;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;6;15;M;3;SI;SI;SI;NO SE;NO SE;NO SE;SI;NO SE;NO;NO SE;SI;SI;SI;SI;NO SE;NO SE;;;SI;NO SE;NO;SI;;S;SI;NO;;;;;;1;13;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GUSTO;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;;;;
236;6;14;M;3;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO;SI;NO SE;NO SE;NO SE;NO SE;;;SI;NO ;SI;SI;;S;NO;SI;;;;1;14;1;14;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;1;1;;;1;;;;;1;;;;;;;;;1;;;;1;;;;;1;;;;;;;;SI;;;;;;
237;6;15;M;3;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;;;SI;SI;NO SE;NO SE;;S;SI;NO;;;;;;1;14;;;;;1;14;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
238;6;15;F;3;SI;SI;SI;NO SE;NO SE;NO;NO SE;NO SE;NO SE;NO SE;NO;NO SE;SI;NO SE;NO SE;NO SE;;;SI;SI;NO;;;S;SI;SI;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;6;15;M;3;SI;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;NO;SI;SI;SI;SI;;;SI;SI;SI;NO;;S;SI;NO;;;;;;;;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;;;;
240;6;15;M;3;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;NO SE;SI;SI;;S;SI;NO;;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6;;;
241;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;NO;SI;NO;SI;NO SE;NO SE;;;SI;SI;SI;SI;;S;NO;SI;;;;;;;;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
242;6;16;F;3;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;1;15;;;;;1;14;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
243;6;15;M;3;SI;NO;NO;SI;SI;NO;SI;SI;SI;SI;NO;SI;SI;NO;SI;SI;;;SI;SI;SI;SI;;I;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;9;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;;;;
244;6;15;M;3;SI;SI;SI;NO SE;SI;SI;NO SE;NO SE;SI;SI;NO ;NO;NO SE;NO SE;NO SE;NO;;;SI;SI;NO SE;SI;;I;NO;SI;;1;15;;;;;;;;;1;13;;;;;;;;;1;9;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
245;6;15;F;3;SI;SI;SI;;;;SI;;SI;;;SI;;;;;;;SI;NO SE;SI;SI;;I;SI;SI;;;;;;1;;;;;;1;15;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;SI;6;;;;;
246;6;15;F;3;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO;SI;NO SE;NO SE;;;;;SI;SI;SI;SI;;I;SI;SI;;;;;;1;14;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;SI;6;;;;;
247;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;NO SE;NO SE;SI;;S;SI;SI;INTERNET;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;NO SE;SI;NO;NO SE;NO SE;NO SE;NO SE;NO SE;;;SI;SI;NO SE;SI;;I;NO;SI;;;;1;14;1;14;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;PROB FAM;;1;1;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
249;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;NO SE;NO SE;SI;NO SE;NO SE;SI;NO SE;NO SE;;;SI;;;SI;;S;SI;SI;;;;1;14;1;14;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
250;6;15;M;3;SI;SI;SI;NO SE;NO SE;NO;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;OTROS;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
251;6;15;F;3;SI;SI;SI;SI;SI;NO;SI;SI;NO;SI;NO;SI;NO SE;NO;SI;SI;;;SI;NO SE;SI;SI;DESARROLLO;S;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;6;15;F;3;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;NO SE;SI;NO SE;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
253;6;15;F;3;SI;SI;SI;NO SE;NO SE;NO;NO SE;NO SE;NO SE;NO SE;NO;NO SE;NO SE;NO SE;NO SE;NO SE;;;SI;NO SE;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
254;6;15;F;3;SI;SI;SI;SI;SI;NO;SI;SI;NO;SI;NO;SI;SI;NO;NO SE;SI;;;SI;;SI;NO;;I;SI;SI;MEDIOS;;;;;;;;;;;1;14;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
255;6;15;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;NO;SI;NO;NO SE;NO;NO SE;;;SI;NO;NO;NO;;S;SI;NO;;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
256;6;15;M;3;SI;SI;SI;SI;SI;SI;;SI;;SI;NO;SI;NO;;;;;;SI;SI;SI;SI;;S;NO;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
